id;дата;час;заголовок;ссылка;показы;открытия;дочитывания;минуты;лайки;комментарии;подписки;CTR;дочитываемость;лайки_на_дочит;комм_на_дочит;подписки_на_дочит;сцена;функция;порог_входа;фокус;объект_осуждения;цифра_в_заголовке;негативная_рамка;вопрос;обращение_вы;конкретный_якорь;спорность;серийная_рубрика;уверенность_разметки
A392;2025-01-22;7;Вилка для огурцов;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/678b9767f295c745119bf8b4;625307;37545;14043;12060;615;149;58;0.06;0.374;0.0438;0.0106;0.0041;стол_еда;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A391;2025-01-24;8;Как есть пышки по этикету;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/677bdef3b96b121a4a7bdffd;1314772;65482;42171;51529;1208;856;134;0.0498;0.644;0.0286;0.0203;0.0032;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A390;2025-01-25;7;Темы для светских бесед;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67939b1f6a036524f6ea6066;1053915;114645;71822;98455;2530;518;702;0.1088;0.6265;0.0352;0.0072;0.0098;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A389;2025-01-27;9;Кофе с собой – моветон?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/678d2bb249dbc957f72d1e1f;4016806;282639;179496;194726;10060;6844;756;0.0704;0.6351;0.056;0.0381;0.0042;публичные_места_транспорт;разъяснение_нормы;бытовая;нейтрально;нет;0;1;1;0;1;1;0;высокая
A388;2025-01-29;10;Этикет китайского Нового года;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67973129cfbdb479bea539f2;72583;1009;539;593;87;10;8;0.0139;0.5342;0.1614;0.0186;0.0148;гости_праздники;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A387;2025-01-31;9;Как элегантно выйти из спора;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6793c829e4e0164089963ebe;887543;59824;35996;52606;1440;230;319;0.0674;0.6017;0.04;0.0064;0.0089;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;0;0;0;высокая
A386;2025-02-01;8;Сколько я зарабатываю;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/6793e936b2bea61a68ae0afb;1597400;179988;73700;83930;1883;788;315;0.1127;0.4095;0.0255;0.0107;0.0043;деньги;познавательное;бытовая;нейтрально;нет;0;0;0;0;0;0;0;низкая
A385;2025-02-03;9;Как общаться с неприятными людьми;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/678b9a161c51c6673dd67f1c;9503553;439695;233423;283249;7148;1318;1610;0.0463;0.5309;0.0306;0.0056;0.0069;отношения_общение;польза;бытовая;читатель;другое;0;0;0;0;0;0;0;высокая
A384;2025-02-05;11;Вилка для сардин;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/679e52db79e4e83d7d5b4798;537611;24570;10518;11357;642;209;54;0.0457;0.4281;0.061;0.0199;0.0051;стол_еда;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A383;2025-02-07;14;Этикет в ресторане;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67a3b11302225a70e45c9ef8;19545020;916542;557859;831204;12071;4562;2474;0.0469;0.6087;0.0216;0.0082;0.0044;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A382;2025-02-08;11;Комплементы или комплименты?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67a3c20492d8f6099595b74b;446873;32358;11594;15190;690;55;81;0.0724;0.3583;0.0595;0.0047;0.007;отношения_общение;познавательное;бытовая;нейтрально;нет;0;0;1;0;1;0;0;низкая
A381;2025-02-10;11;Как элегантно расстаться;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67a3b1a689a16f5704cc8e98;1129279;78903;39834;63158;995;422;192;0.0699;0.5048;0.025;0.0106;0.0048;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A380;2025-02-12;12;Бонбоньерка;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67a3b768c07b444f32bb6f20;1144009;71987;30632;22495;1774;84;149;0.0629;0.4255;0.0579;0.0027;0.0049;гости_праздники;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A379;2025-02-14;10;Как пережить День всех влюбленных;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67a3b154fa37df674c7874ae;245966;9317;4161;4332;151;223;20;0.0379;0.4466;0.0363;0.0536;0.0048;гости_праздники;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A378;2025-02-15;13;Телефон интереснее, чем люди;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b03d63a5909b71caadf98f;115620;15561;6608;5227;517;184;26;0.1346;0.4247;0.0782;0.0278;0.0039;цифровое_общение;разбор_чужого_поведения;бытовая;третьи_лица;другое;0;1;0;0;1;1;0;высокая
A377;2025-02-17;9;Что подарить на 23 февраля?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b0f0b1eba3ab3083eec485;316950;23019;15664;14667;196;122;31;0.0726;0.6805;0.0125;0.0078;0.002;гости_праздники;польза;бытовая;читатель;нет;1;0;1;0;1;0;0;высокая
A376;2025-02-19;11;Цветы мужчинам?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b0ecad0e6b464c2410d3b4;1056027;84105;15993;15676;497;76;143;0.0796;0.1902;0.0311;0.0048;0.0089;гости_праздники;разъяснение_нормы;бытовая;нейтрально;нет;0;0;1;0;1;1;0;высокая
A375;2025-02-21;9;Как реагировать на обидные комплименты;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67a3bb3389a16f5704dd2c04;4484765;299848;142118;169525;4048;1434;654;0.0669;0.474;0.0285;0.0101;0.0046;отношения_общение;польза;бытовая;читатель;нет;0;1;0;0;1;0;0;высокая
A374;2025-02-22;12;Что такое манш-а-жиго;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b993d30135093dea36377e;15243;2522;1539;0;283;37;7;0.1655;0.6102;0.1839;0.024;0.0045;стол_еда;познавательное;узкая;нейтрально;нет;0;0;1;0;1;0;0;высокая
A373;2025-02-24;8;Локти на столе;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67bb44b1cb64550b9d19f96d;3116365;230079;116210;103168;4454;649;322;0.0738;0.5051;0.0383;0.0056;0.0028;стол_еда;разъяснение_нормы;бытовая;нейтрально;нет;0;0;0;0;1;1;0;высокая
A372;2025-02-26;7;Как правильно есть палочками;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67a3b22f89a16f5704cd860c;1721327;61431;36503;52837;517;340;101;0.0357;0.5942;0.0142;0.0093;0.0028;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A371;2025-02-28;7;Стучать в дверь нельзя;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67ac42ddcf4d8c43c2e31376;729086;129579;54799;35801;1754;322;99;0.1777;0.4229;0.032;0.0059;0.0018;работа;разъяснение_нормы;бытовая;нейтрально;нет;0;1;0;0;1;1;0;низкая
A370;2025-03-01;8;Оттопыренный мизинец: признак аристократизма или дурного тона?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67c13941586b4d4a9edc9847;653173;81928;52611;31154;1615;406;84;0.1254;0.6422;0.0307;0.0077;0.0016;стол_еда;разъяснение_нормы;бытовая;нейтрально;нет;0;1;1;0;1;1;0;высокая
A369;2025-03-03;6;Лопатка для паштета;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b9a0ca1b5d8d3cae2a649c;646054;28892;15973;15720;595;277;84;0.0447;0.5529;0.0373;0.0173;0.0053;стол_еда;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;высокая
A368;2025-03-05;5;Что подарить на 8 марта?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67c72db0205ede48472077a8;524257;29782;19501;20046;291;203;38;0.0568;0.6548;0.0149;0.0104;0.0019;гости_праздники;польза;бытовая;читатель;нет;1;0;1;0;1;0;0;высокая
A367;2025-03-07;6;Чаевые – всем!;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b7924583dc047ea144ce38;1238790;77141;43355;46298;652;1256;102;0.0623;0.562;0.015;0.029;0.0024;деньги;разъяснение_нормы;бытовая;читатель;нет;0;0;0;0;1;1;0;низкая
A366;2025-03-08;7;Цветы в горшках дарить нельзя;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b03728a5909b71caa68209;2914837;564686;188756;133728;2644;1129;501;0.1937;0.3343;0.014;0.006;0.0027;гости_праздники;разъяснение_нормы;бытовая;нейтрально;нет;0;1;0;0;1;1;0;высокая
A365;2025-03-10;6;Фотографироваться в неподходящих местах;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67cc550d1cdbb51640b623cf;36199;2754;1402;951;166;29;2;0.0761;0.5091;0.1184;0.0207;0.0014;публичные_места_транспорт;разбор_чужого_поведения;бытовая;третьи_лица;другое;0;1;0;0;1;0;0;высокая
A364;2025-03-12;5;Как начать раздражать человека по переписке;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67c7315df4400c7534c4c4d1;1058218;102231;54983;89957;1431;928;284;0.0966;0.5378;0.026;0.0169;0.0052;цифровое_общение;польза;бытовая;читатель;нет;0;1;0;0;1;0;0;высокая
A363;2025-03-14;5;Загадочная кофейная банка;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67cc5a446d765c59f4a11606;105878;7015;3129;2972;256;48;15;0.0663;0.446;0.0818;0.0153;0.0048;стол_еда;познавательное;узкая;нейтрально;нет;0;0;0;0;1;0;0;низкая
A362;2025-03-15;7;Как не украсть чужую историю;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b79c580046007a391db23f;433328;23473;3196;3063;313;24;55;0.0542;0.1362;0.0979;0.0075;0.0172;отношения_общение;польза;бытовая;читатель;нет;0;1;0;0;0;0;0;высокая
A361;2025-03-18;5;Как вести себя в метро, чтобы вас не ненавидели;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67d7668a795bde0c1a710917;186995;25065;14323;9049;686;636;39;0.134;0.5714;0.0479;0.0444;0.0027;публичные_места_транспорт;польза;бытовая;читатель;нет;0;1;0;1;1;0;0;высокая
A360;2025-03-19;11;Вы точно говорите по-русски?;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67d7641bd11c147eae0639bb;106912;12516;4957;2925;251;123;17;0.1171;0.3961;0.0506;0.0248;0.0034;отношения_общение;познавательное;бытовая;читатель;нет;0;0;1;1;1;0;0;низкая
A359;2025-03-21;15;Как общаться с официантом;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67dc7ef429afa9677559e1f3;1117099;112006;69644;113342;1685;732;226;0.1003;0.6218;0.0242;0.0105;0.0032;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A358;2025-03-22;15;Быть или не быть онлайн;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67d2425488f481026d15d767;4225693;154995;76513;117237;3301;1434;561;0.0367;0.4936;0.0431;0.0187;0.0073;цифровое_общение;польза;бытовая;нейтрально;нет;0;0;1;0;0;0;0;низкая
A357;2025-03-24;12;Как поддерживать правильный small talk в машине;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67d7699084b42d75731b341c;826170;32967;16359;18357;292;174;88;0.0399;0.4962;0.0178;0.0106;0.0054;публичные_места_транспорт;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A356;2025-03-26;11;Как научиться есть при помощи ножа;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67e014f1db637532c9bca5b2;18873;1106;626;0;89;11;8;0.0586;0.566;0.1422;0.0176;0.0128;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A355;2025-03-28;6;Как отвечать, когда вас критикуют;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67de087f4701de07a902989e;3020370;198977;95354;113752;2418;680;615;0.0659;0.4792;0.0254;0.0071;0.0064;отношения_общение;польза;бытовая;читатель;нет;0;0;0;1;1;0;0;высокая
A354;2025-03-29;6;Тихая роскошь поведения;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67de1aae3114b94305c01f1e;10139251;460746;265459;254549;14921;2083;2551;0.0454;0.5762;0.0562;0.0078;0.0096;прочее;разъяснение_нормы;бытовая;нейтрально;нет;0;0;0;0;0;0;0;низкая
A353;2025-03-31;13;Что о вас говорит ваш кофе;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67d245b7f39d0f338069a067;1729786;96464;50979;34555;2102;429;157;0.0558;0.5285;0.0412;0.0084;0.0031;стол_еда;познавательное;бытовая;читатель;нет;0;0;1;1;1;0;0;высокая
A352;2025-04-02;4;Как элегантно пресекать манипуляции;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67de1da3b7d586607d4b88e3;550180;91364;56497;37727;2740;244;296;0.1661;0.6184;0.0485;0.0043;0.0052;отношения_общение;польза;бытовая;читатель;нет;0;1;0;0;0;0;0;высокая
A350;2025-04-04;15;Словесный шум;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b78aca51a35a1d23214d6f;795922;53764;20964;18504;1168;171;120;0.0675;0.3899;0.0557;0.0082;0.0057;отношения_общение;разбор_чужого_поведения;бытовая;нейтрально;нет;0;0;0;0;0;0;0;низкая
A351;2025-04-04;6;Как есть яйца;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b793df53046856a671ff8c;6;4;4;9;1;0;0;;;;;;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A349;2025-04-05;6;Как есть блины по этикету;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67b79838f3fda67e670c3893;11938121;538110;264102;326524;7916;2025;1620;0.0451;0.4908;0.03;0.0077;0.0061;стол_еда;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
A348;2025-04-07;13;Как правильно ответить на неудобный вопрос;https://dzen.ru/media/id/63dd27aac30ab522dcce48b3/67f2a9031047046a46d08f36;1090347;123150;49536;67592;904;428;214;0.1129;0.4022;0.0182;0.0086;0.0043;отношения_общение;польза;бытовая;читатель;нет;0;0;0;0;1;0;0;высокая
